Protein,RNA,Label
Q92900,PROX1-AS1,1
Q92900,DISC1-IT1,1
Q92900,IDI2-AS1,1
Q92900,PITRM1-AS1,1
Q92900,LINC00707,1
Q92900,LINC00710,1
Q92900,PROSER2-AS1,1
Q92900,VIM-AS1,1
Q92900,WAC-AS1,1
Q92900,ZNF32-AS3,1
Q92900,ZNF32-AS1,1
Q92900,LINC00840,1
Q92900,LINC00842,1
Q92900,PRKG1-AS1,1
Q92900,LINC00845,1
Q92900,LINC00856,1
Q92900,ZMIZ1-AS1,1
Q92900,NUTM2A-AS1,1
Q92900,LINC00865,1
Q92900,TNKS2-AS1,1
Q92900,ENTPD1-AS1,1
Q92900,AL139819.1,1
Q92900,TLX1NB,1
Q92900,KCNIP2-AS1,1
Q92900,CASC2,1
Q92900,AC069287.1,1
Q92900,MIR210HG,1
Q92900,TOLLIP-AS1,1
Q92900,KCNQ1OT1,1
Q92900,KCNQ1DN,1
Q92900,CARS-AS1,1
Q92900,SBF2-AS1,1
Q92900,LINC00958,1
Q92900,BDNF-AS,1
Q92900,LINC00678,1
Q92900,ALKBH3-AS1,1
Q92900,AP000442.1,1
Q92900,SNHG1,1
Q92900,NEAT1,1
Q92900,MALAT1,1
Q92900,RAB30-AS1,1
Q92900,AP000797.3,1
Q92900,LINC00900,1
Q92900,CD27-AS1,1
Q92900,LINC00937,1
Q92900,A2ML1-AS1,1
Q92900,RASSF8-AS1,1
Q92900,OVCH1-AS1,1
Q92900,BCDIN3D-AS1,1
Q92900,HOTAIR,1
Q92900,HOXC-AS2,1
Q92900,HOXC5,1
Q92900,SOCS2-AS1,1
Q92900,RMST,1
Q92900,TMPO-AS1,1
Q92900,LINC00485,1
Q92900,MAPKAPK5-AS1,1
Q92900,PXN-AS1,1
Q92900,HNF1A-AS1,1
Q92900,AC156455.1,1
Q92900,USP12-AS1,1
Q92900,PAN3-AS1,1
Q92900,LINC00426,1
Q92900,TEX26-AS1,1
Q92900,LINC00284,1
Q92900,SMIM2-AS1,1
Q92900,MED4-AS1,1
Q92900,DLEU2,1
Q92900,DLEU1,1
Q92900,INTS6-AS1,1
Q92900,LINC00558,1
Q92900,DIAPH3-AS1,1
Q92900,LINC00355,1
Q92900,PCDH9-AS2,1
Q92900,LINC00393,1
Q92900,LINC00402,1
Q92900,MYCBP2-AS1,1
Q92900,RNF219-AS1,1
Q92900,RBM26-AS1,1
Q92900,LINC00333,1
Q92900,MIR4500HG,1
Q92900,LINC00433,1
Q92900,MIR17HG,1
Q92900,SOX21-AS1,1
Q92900,UBAC2-AS1,1
Q92900,NALCN-AS1,1
Q92900,FGF14-IT1,1
Q92900,LINC00283,1
Q92900,DAOA-AS1,1
Q92900,AL162497.1,1
Q92900,COL4A2-AS2,1
Q92900,AL139385.1,1
Q92900,GRTP1-AS1,1
Q92900,DCUN1D2-AS,1
Q92900,LINC00641,1
Q92900,PRMT5-AS1,1
Q92900,DHRS4-AS1,1
Q92900,LINC00645,1
Q92900,LINC00609,1
Q92900,LINC00639,1
Q92900,LINC00871,1
Q92900,LINC00648,1
Q92900,LINC00519,1
Q92900,LINC00640,1
Q92900,FRMD6-AS2,1
Q92900,KTN1-AS1,1
Q92900,HIF1A-AS2,1
Q92900,DIO2-AS1,1
Q92900,DICER1-AS1,1
Q92900,SNHG10,1
Q92900,AL157871.2,1
Q92900,LINC00523,1
Q92900,MEG3,1
Q92900,LINC00638,1
Q92900,PWRN1,1
Q92900,SRP14-AS1,1
Q92900,OIP5-AS1,1
Q92900,GABPB1-AS1,1
Q92900,USP3-AS1,1
Q92900,AC100830.3,1
Q92900,IQCH-AS1,1
Q92900,UBL7-AS1,1
Q92900,LINC00928,1
Q92900,AC068831.6,1
Q92900,PRC1-AS1,1
Q92900,NR2F2-AS1,1
Q92900,AC141586.5,1
Q92900,AC020663.1,1
Q92900,U91319.1,1
Q92900,U95743.1,1
Q92900,FBXL19-AS1,1
Q92900,AC135050.5,1
Q92900,LINC00273,1
Q92900,C16orf97,1
Q92900,AC007347.1,1
Q92900,CRNDE,1
Q92900,AC009120.6,1
Q92900,LINC00311,1
Q92900,AC087392.1,1
Q92900,PITPNA-AS1,1
Q92900,MIR22HG,1
Q92900,LINC00324,1
Q92900,COX10-AS1,1
Q92900,SPAG5-AS1,1
Q92900,AC010761.6,1
Q92900,AC015849.2,1
Q92900,NBR2,1
Q92900,ASB16-AS1,1
Q92900,MAPT-AS1,1
Q92900,HOXB-AS1,1
Q92900,AC091133.1,1
Q92900,AC002401.1,1
Q92900,TOB1-AS1,1
Q92900,AC099850.1,1
Q92900,LINC00511,1
Q92900,RNF157-AS1,1
Q92900,SNHG16,1
Q92900,AC132872.1,1
Q92900,LINC00470,1
Q92900,LINC00667,1
Q92900,AP001029.1,1
Q92900,AP005482.1,1
Q92900,AQP4-AS1,1
Q92900,LINC00907,1
Q92900,LINC00909,1
Q92900,LINC00683,1
Q92900,RBFADN,1
Q92900,AC004490.1,1
Q92900,AC006538.1,1
Q92900,AC005262.2,1
Q92900,CACTIN-AS1,1
Q92900,AC005523.2,1
Q92900,RAB11B-AS1,1
Q92900,LINC00905,1
Q92900,AC005253.2,1
Q92900,LINC00663,1
Q92900,LINC00662,1
Q92900,AC005307.1,1
Q92900,AC005616.1,1
Q92900,HPN-AS1,1
Q92900,AC002511.1,1
Q92900,LINC00665,1
Q92900,ZNF571-AS1,1
Q92900,LIPE-AS1,1
Q92900,L34079.3,1
Q92900,NAPA-AS1,1
Q92900,PTOV1-AS1,1
Q92900,ZNF582-AS1,1
Q92900,AC006115.3,1
Q92900,AC079779.4,1
Q92900,AC144450.1,1
Q92900,AC019118.2,1
Q92900,LINC00299,1
Q92900,AC096559.1,1
Q92900,AC011752.1,1
Q92900,AC013472.3,1
Q92900,AC093690.1,1
Q92900,BIRC6-AS1,1
Q92900,LINC00486,1
Q92900,AC073218.2,1
Q92900,AC012593.1,1
Q92900,AC006369.2,1
Q92900,LINC00211,1
Q92900,RMDN2-AS1,1
Q92900,SLC8A1-AS1,1
Q92900,AC016722.2,1
Q92900,AC007092.1,1
Q92900,AC016747.3,1
Q92900,AC093159.1,1
Q92900,AC007098.1,1
Q92900,PCBP1-AS1,1
Q92900,AC016700.3,1
Q92900,ALMS1-IT1,1
Q92900,DGUOK-AS1,1
Q92900,BOLA3-AS1,1
Q92900,AC079117.1,1
Q92900,AC092168.2,1
Q92900,AC073987.1,1
Q92900,AC018730.1,1
Q92900,GACAT1,1
Q92900,AC108463.2,1
Q92900,AC010976.2,1
Q92900,AC114763.1,1
Q92900,AC092620.2,1
Q92900,AC096558.1,1
Q92900,AC092652.1,1
Q92900,AC016910.1,1
Q92900,TEX41,1
Q92900,AC007364.1,1
Q92900,AC009506.1,1
Q92900,CERS6-AS1,1
Q92900,HOXD-AS2,1
Q92900,AC074286.1,1
Q92900,AC009948.5,1
Q92900,TTN-AS1,1
Q92900,AC068196.1,1
Q92900,AC093639.1,1
Q92900,AC007319.1,1
Q92900,AC006460.2,1
Q92900,AC019330.1,1
Q92900,SATB2-AS1,1
Q92900,AC007879.2,1
Q92900,AC072062.1,1
Q92900,AC012462.2,1
Q92900,LINC00607,1
Q92900,DIRC3,1
Q92900,AC073254.1,1
Q92900,AC105760.2,1
Q92900,AC131097.3,1
Q92900,SDCBP2-AS1,1
Q92900,UBOX5-AS1,1
Q92900,LINC00654,1
Q92900,SNAP25-AS1,1
Q92900,NKX2-2-AS1,1
Q92900,HM13-AS1,1
Q92900,SNHG17,1
Q92900,SNHG11,1
Q92900,ZFAS1,1
Q92900,OGFR-AS1,1
Q92900,C21orf91-OT1,1
Q92900,LINC00159,1
Q92900,LINC00649,1
Q92900,LINC00310,1
Q92900,TTC3-AS1,1
Q92900,DSCR9,1
Q92900,DSCR8,1
Q92900,BRWD1-IT1,1
Q92900,DSCAM-IT1,1
Q92900,AP001627.1,1
Q92900,LINC00163,1
Q92900,MCM3AP-AS1,1
Q92900,MIAT,1
Q92900,TTC28-AS1,1
Q92900,ZNRF3-IT1,1
Q92900,MORC2-AS1,1
Q92900,TUG1,1
Q92900,C22orf24,1
Q92900,AL021707.1,1
Q92900,EFCAB6-AS1,1
Q92900,C22orf34,1
Q92900,AC090044.1,1
Q92900,AC026202.3,1
Q92900,AC026167.1,1
Q92900,LMCD1-AS1,1
Q92900,PRRT3-AS1,1
Q92900,LINC00620,1
Q92900,FGD5-AS1,1
Q92900,SH3BP5-AS1,1
Q92900,EAF1-AS1,1
Q92900,AC144521.1,1
Q92900,ZNF385D-AS1,1
Q92900,RBMS3-AS3,1
Q92900,AC018359.1,1
Q92900,C3orf35,1
Q92900,ENTPD3-AS1,1
Q92900,VIPR1-AS1,1
Q92900,SNRK-AS1,1
Q92900,LIMD1-AS1,1
Q92900,KIF9-AS1,1
Q92900,CYB561D2,1
Q92900,GLYCTK-AS1,1
Q92900,FLNB-AS1,1
Q92900,PTPRG-AS1,1
Q92900,PSMD6-AS2,1
Q92900,ADAMTS9-AS2,1
Q92900,FOXP1-AS1,1
Q92900,LINC00877,1
Q92900,LINC00971,1
Q92900,CADM2-AS2,1
Q92900,LINC00879,1
Q92900,LINC00882,1
Q92900,MYLK-AS1,1
Q92900,ALDH1L1-AS2,1
Q92900,WWTR1-AS1,1
Q92900,LINC00578,1
Q92900,AC007620.3,1
Q92900,SOX2-OT,1
Q92900,LINC00887,1
Q92900,TMEM44-AS1,1
Q92900,AC024560.3,1
Q92900,AC016773.1,1
Q92900,NOP14-AS1,1
Q92900,STX18-AS1,1
Q92900,LINC00504,1
Q92900,TAPT1-AS1,1
Q92900,OCIAD1-AS1,1
Q92900,DANCR,1
Q92900,SRD5A3-AS1,1
Q92900,PCAT4,1
Q92900,WDFY3-AS1,1
Q92900,WDFY3-AS2,1
Q92900,STPG2-AS1,1
Q92900,AC004053.1,1
Q92900,SEC24B-AS1,1
Q92900,SNHG8,1
Q92900,SLC7A11-AS1,1
Q92900,HHIP-AS1,1
Q92900,AC108142.1,1
Q92900,WWC2-AS1,1
Q92900,AC008937.2,1
Q92900,PART1,1
Q92900,ZBED3-AS1,1
Q92900,CTD-2201I18.1,1
Q92900,VCAN-AS1,1
Q92900,TMEM161B-AS1,1
Q92900,MEF2C-AS1,1
Q92900,NR2F1-AS1,1
Q92900,LINC00491,1
Q92900,STARD4-AS1,1
Q92900,EPB41L4A-AS1,1
Q92900,P4HA2-AS1,1
Q92900,TRPC7-AS1,1
Q92900,AC005592.1,1
Q92900,SAP30L-AS1,1
Q92900,CTC-338M12.4,1
Q92900,E2F3-IT1,1
Q92900,HCG11,1
Q92900,HLA-DQB1-AS1,1
Q92900,TDRG1,1
Q92900,LINC00951,1
Q92900,KCNQ5-IT1,1
Q92900,SNHG5,1
Q92900,UFL1-AS1,1
Q92900,BVES-AS1,1
Q92900,LINC00222,1
Q92900,TRAF3IP2-AS1,1
Q92900,STXBP5-AS1,1
Q92900,RPS6KA2-IT1,1
Q92900,LINC00242,1
Q92900,LINC00574,1
Q92900,AC093734.1,1
Q92900,PSMG3-AS1,1
Q92900,AC092171.4,1
Q92900,HOTAIRM1,1
Q92900,HOXA-AS2,1
Q92900,HOXA-AS3,1
Q92900,HOXA11-AS,1
Q92900,AC004009.3,1
Q92900,NPSR1-AS1,1
Q92900,LINC00265,1
Q92900,INHBA-AS1,1
Q92900,SNHG15,1
Q92900,AC073325.1,1
Q92900,MAGI2-AS3,1
Q92900,AC003988.1,1
Q92900,STEAP2-AS1,1
Q92900,AC006378.2,1
Q92900,DLX6-AS1,1
Q92900,LHFPL3-AS1,1
Q92900,AC073130.3,1
Q92900,ST7-OT4,1
Q92900,ST7-AS2,1
Q92900,FEZF1-AS1,1
Q92900,AC015987.1,1
Q92900,AC024084.1,1
Q92900,WEE2-AS1,1
Q92900,ATP6V0E2-AS1,1
Q92900,AC009403.2,1
Q92900,AC006372.4,1
Q92900,LINC00689,1
Q92900,GS1-24F4.2,1
Q92900,FAM66D,1
Q92900,EXTL3-AS1,1
Q92900,LINC00589,1
Q92900,NRG1-IT1,1
Q92900,AC026904.1,1
Q92900,LINC00968,1
Q92900,AC022182.1,1
Q92900,SNHG6,1
Q92900,CASC9,1
Q92900,ZFHX4-AS1,1
Q92900,LINC00534,1
Q92900,LINC00535,1
Q92900,LINC00536,1
Q92900,FER1L6-AS2,1
Q92900,PVT1,1
Q92900,CCDC26,1
Q92900,AC083843.1,1
Q92900,AC084125.4,1
Q92900,CDKN2B-AS1,1
Q92900,PGM5-AS1,1
Q92900,LINC00476,1
Q92900,C9orf147,1
Q92900,MIR600HG,1
Q92900,MIR181A2HG,1
Q92900,SNHG7,1
Q92900,PHKA2-AS1,1
Q92900,CASK-AS1,1
Q92900,ZNF674-AS1,1
Q92900,SPIN4-AS1,1
Q92900,TSIX,1
Q92900,XIST,1
Q92900,JPX,1
Q92900,DIAPH2-AS1,1
Q92900,LINC00630,1
Q92900,TCEAL3-AS1,1
Q92900,SPANXA2-OT1,1
Q92900,FMR1-AS1,1
Q92900,LINC00894,1
Q92900,TMLHE-AS1,1
Q86U44,LINC00273,1
P35637,FAM87B,1
P35637,LINC00115,1
P35637,LINC00982,1
P35637,CAMTA1-IT1,1
P35637,ENO1-AS1,1
P35637,MTOR-AS1,1
P35637,TMEM51-AS1,1
P35637,PINK1-AS,1
P35637,LINC00339,1
P35637,CDC42-IT1,1
P35637,ZBTB40-IT1,1
P35637,MDS2,1
P35637,SNHG3,1
P35637,SNHG12,1
P35637,MATN1-AS1,1
P35637,AL513327.1,1
P35637,ZMYM4-AS1,1
P35637,SLC2A1-AS1,1
P35637,SZT2-AS1,1
P35637,HYI-AS1,1
P35637,KDM4A-AS1,1
P35637,ERI3-IT1,1
P35637,MKNK1-AS1,1
P35637,EFCAB14-AS1,1
P35637,CYP4A22-AS1,1
P35637,AGBL4-IT1,1
P35637,GNG12-AS1,1
P35637,ZRANB2-AS2,1
P35637,NEGR1-IT1,1
P35637,NEXN-AS1,1
P35637,TTLL7-IT1,1
P35637,DPYD-AS1,1
P35637,DPYD-IT1,1
P35637,DPYD-AS2,1
P35637,MIR137HG,1
P35637,VAV3-AS1,1
P35637,LAMTOR5-AS1,1
P35637,KCND3-IT1,1
P35637,KCND3-AS1,1
P35637,AP4B1-AS1,1
P35637,WARS2-IT1,1
P35637,LINC00622,1
P35637,LINC00624,1
P35637,AL450992.2,1
P35637,FLG-AS1,1
P35637,UBE2Q1-AS1,1
P35637,RUSC1-AS1,1
P35637,ASH1L-IT1,1
P35637,ASH1L-AS1,1
P35637,RGS5,1
P35637,LINC00626,1
P35637,LINC00970,1
P35637,AL021068.1,1
P35637,DNM3-IT1,1
P35637,DNM3OS,1
P35637,RC3H1-IT1,1
P35637,RABGAP1L-IT1,1
P35637,TNR-IT1,1
P35637,RASAL2-AS1,1
P35637,SMG7-AS1,1
P35637,MIR181A1HG,1
P35637,IPO9-AS1,1
P35637,MIR205HG,1
P35637,SERTAD4-AS1,1
P35637,KCNH1-IT1,1
P35637,LINC00467,1
P35637,PROX1-AS1,1
P35637,ITPKB-IT1,1
P35637,ITPKB-AS1,1
P35637,SNAP47-AS1,1
P35637,LINC00582,1
P35637,DISC1-IT1,1
P35637,LINC00184,1
P35637,LYST-AS1,1
P35637,CHRM3-AS2,1
P35637,CHRM3-AS1,1
P35637,AKT3-IT1,1
P35637,SMYD3-IT1,1
P35637,IDI2-AS1,1
P35637,ADARB2-AS1,1
P35637,LINC00701,1
P35637,PITRM1-AS1,1
P35637,CALML3-AS1,1
P35637,LINC00707,1
P35637,SFTA1P,1
P35637,LINC00710,1
P35637,CELF2-AS2,1
P35637,PROSER2-AS1,1
P35637,VIM-AS1,1
P35637,ST8SIA6-AS1,1
P35637,SLC39A12-AS1,1
P35637,GPR158-AS1,1
P35637,WAC-AS1,1
P35637,ZEB1-AS1,1
P35637,LINC00839,1
P35637,ZNF32-AS3,1
P35637,ZNF32-AS1,1
P35637,ZNF32-AS2,1
P35637,LINC00840,1
P35637,TMEM72-AS1,1
P35637,LINC00842,1
P35637,ARHGAP22-IT1,1
P35637,FAM170B-AS1,1
P35637,PRKG1-AS1,1
P35637,LINC00844,1
P35637,LINC00845,1
P35637,UNC5B-AS1,1
P35637,AC022400.1,1
P35637,ZNF503-AS1,1
P35637,ZNF503-AS2,1
P35637,DLG5-AS1,1
P35637,LINC00856,1
P35637,ZMIZ1-AS1,1
P35637,TMEM254-AS1,1
P35637,LINC00857,1
P35637,NUTM2A-AS1,1
P35637,LINC00863,1
P35637,ACTA2-AS1,1
P35637,LINC00865,1
P35637,PLCE1-AS1,1
P35637,ENTPD1-AS1,1
P35637,LINC00866,1
P35637,DNMBP-AS1,1
P35637,AL139819.1,1
P35637,KCNIP2-AS1,1
P35637,SORCS3-AS1,1
P35637,PDCD4-AS1,1
P35637,EMX2OS,1
P35637,CASC2,1
P35637,LINC00867,1
P35637,WDR11-AS1,1
P35637,FANK1-AS1,1
P35637,LINC00601,1
P35637,AC069287.1,1
P35637,MIR210HG,1
P35637,AP006621.5,1
P35637,KRTAP5-AS1,1
P35637,MRPL23-AS1,1
P35637,H19,1
P35637,KCNQ1OT1,1
P35637,KCNQ1-AS1,1
P35637,CARS-AS1,1
P35637,TMEM9B-AS1,1
P35637,SBF2-AS1,1
P35637,MRVI1-AS1,1
P35637,ZBED5-AS1,1
P35637,LINC00958,1
P35637,FAR1-IT1,1
P35637,NAV2-IT1,1
P35637,NAV2-AS5,1
P35637,NAV2-AS4,1
P35637,NAV2-AS3,1
P35637,NAV2-AS2,1
P35637,NAV2-AS1,1
P35637,BDNF-AS,1
P35637,LINC00678,1
P35637,ALKBH3-AS1,1
P35637,LRP4-AS1,1
P35637,AP000442.1,1
P35637,SNHG1,1
P35637,NEAT1,1
P35637,SSSCA1-AS1,1
P35637,ANO1-AS1,1
P35637,SHANK2-AS1,1
P35637,SHANK2-AS2,1
P35637,ARAP1-AS1,1
P35637,ARAP1-AS2,1
P35637,AP002381.2,1
P35637,AP001372.2,1
P35637,AP001189.4,1
P35637,RSF1-IT2,1
P35637,RSF1-IT1,1
P35637,KCTD21-AS1,1
P35637,RAB30-AS1,1
P35637,AP000857.2,1
P35637,GRM5-AS1,1
P35637,DISC1FP1,1
P35637,SCARNA9,1
P35637,JRKL-AS1,1
P35637,ALG9-IT1,1
P35637,NCAM1-AS1,1
P35637,AP000462.3,1
P35637,AP000462.2,1
P35637,AP000462.1,1
P35637,AP000797.3,1
P35637,LINC00900,1
P35637,AP000770.1,1
P35637,AP001007.1,1
P35637,KIRREL3-AS1,1
P35637,KIRREL3-AS2,1
P35637,AP003025.2,1
P35637,NTM-IT,1
P35637,OPCML-IT2,1
P35637,OPCML-IT1,1
P35637,LINC00940,1
P35637,CACNA1C-IT1,1
P35637,CACNA1C-AS4,1
P35637,CACNA1C-IT3,1
P35637,CACNA1C-AS3,1
P35637,CACNA1C-AS2,1
P35637,CACNA1C-AS1,1
P35637,TSPAN9-IT1,1
P35637,CD27-AS1,1
P35637,C1RL-AS1,1
P35637,LINC00937,1
P35637,A2ML1-AS1,1
P35637,LINC00612,1
P35637,A2M-AS1,1
P35637,LINC00987,1
P35637,RERG-IT1,1
P35637,RERG-AS1,1
P35637,RASSF8-AS1,1
P35637,OVCH1-AS1,1
P35637,LINC00941,1
P35637,DDX11-AS1,1
P35637,DENND5B-AS1,1
P35637,PCED1B-AS1,1
P35637,BCDIN3D-AS1,1
P35637,C12orf80,1
P35637,LINC00592,1
P35637,IFNG-AS1,1
P35637,TRHDE-AS1,1
P35637,CLLU1,1
P35637,SOCS2-AS1,1
P35637,RMST,1
P35637,TMPO-AS1,1
P35637,USP30-AS1,1
P35637,FAM222A-AS1,1
P35637,MAPKAPK5-AS1,1
P35637,PXN-AS1,1
P35637,AC156455.1,1
P35637,LINC00943,1
P35637,LINC00944,1
P35637,LINC00507,1
P35637,AL512652.1,1
P35637,LATS2-AS1,1
P35637,ZDHHC20-IT1,1
P35637,LINC00621,1
P35637,SACS-AS1,1
P35637,LINC00327,1
P35637,SPATA13,1
P35637,SPATA13-AS1,1
P35637,WASF3-AS1,1
P35637,USP12-AS1,1
P35637,USP12-AS2,1
P35637,PAN3-AS1,1
P35637,MTUS2-AS2,1
P35637,MTUS2-AS1,1
P35637,LINC00544,1
P35637,LINC00365,1
P35637,LINC00427,1
P35637,LINC00426,1
P35637,LINC00398,1
P35637,TEX26-AS1,1
P35637,FRY-AS1,1
P35637,LINC00423,1
P35637,STARD13-IT1,1
P35637,STARD13-AS,1
P35637,LINC00457,1
P35637,LINC00571,1
P35637,LINC00366,1
P35637,FREM2-AS1,1
P35637,LINC00332,1
P35637,ENOX1-AS2,1
P35637,ENOX1-AS1,1
P35637,LINC00284,1
P35637,SMIM2-AS1,1
P35637,SMIM2-IT1,1
P35637,TPT1-AS1,1
P35637,SLC25A30-AS1,1
P35637,CPB2-AS1,1
P35637,HTR2A-AS1,1
P35637,SUCLA2-AS1,1
P35637,MED4-AS1,1
P35637,DLEU2,1
P35637,DLEU1,1
P35637,DLEU7-AS1,1
P35637,RNASEH2B-AS1,1
P35637,INTS6-AS1,1
P35637,DIAPH3-AS2,1
P35637,LINC00395,1
P35637,LINC00355,1
P35637,PCDH9-AS1,1
P35637,PCDH9-AS2,1
P35637,PCDH9-AS3,1
P35637,PCDH9-AS4,1
P35637,ATXN8OS,1
P35637,LINC00348,1
P35637,LINC00393,1
P35637,LINC00402,1
P35637,LINC00381,1
P35637,LINC00347,1
P35637,MYCBP2-AS1,1
P35637,MYCBP2-AS2,1
P35637,RNF219-AS1,1
P35637,LINC00446,1
P35637,LINC00331,1
P35637,RBM26-AS1,1
P35637,LINC00333,1
P35637,LINC00351,1
P35637,MIR4500HG,1
P35637,LINC00433,1
P35637,LINC00410,1
P35637,MIR17HG,1
P35637,GPC5-AS2,1
P35637,GPC5-IT1,1
P35637,GPC5-AS1,1
P35637,GPC6-AS2,1
P35637,GPC6-AS1,1
P35637,LINC00391,1
P35637,SOX21-AS1,1
P35637,CLDN10-AS1,1
P35637,FARP1-AS1,1
P35637,DOCK9-AS1,1
P35637,UBAC2-AS1,1
P35637,CLYBL-AS2,1
P35637,CLYBL-AS1,1
P35637,PCCA-AS1,1
P35637,NALCN-AS1,1
P35637,FGF14-IT1,1
P35637,FGF14-AS1,1
P35637,LINC00343,1
P35637,LINC00460,1
P35637,LINC00443,1
P35637,FAM155A-IT1,1
P35637,MYO16-AS2,1
P35637,MYO16-AS1,1
P35637,LINC00676,1
P35637,AL162497.1,1
P35637,COL4A2-AS2,1
P35637,COL4A2-AS1,1
P35637,AL139385.1,1
P35637,ANKRD10-IT1,1
P35637,ARHGEF7-AS2,1
P35637,ARHGEF7-IT1,1
P35637,ARHGEF7-AS1,1
P35637,LINC00354,1
P35637,LINC00404,1
P35637,ATP11A-AS1,1
P35637,AL356740.1,1
P35637,GRTP1-AS1,1
P35637,DCUN1D2-AS,1
P35637,GAS6-AS1,1
P35637,LINC00565,1
P35637,RASA3-IT1,1
P35637,AL589743.1,1
P35637,LINC00641,1
P35637,PRMT5-AS1,1
P35637,LINC00596,1
P35637,DHRS4-AS1,1
P35637,ARHGAP5-AS1,1
P35637,LINC00609,1
P35637,PTCSC3,1
P35637,LINC00517,1
P35637,LINC00639,1
P35637,LINC00871,1
P35637,LINC00648,1
P35637,LINC00519,1
P35637,LINC00640,1
P35637,FRMD6-AS2,1
P35637,KTN1-AS1,1
P35637,LINC00520,1
P35637,HIF1A-AS1,1
P35637,HIF1A-AS2,1
P35637,LINC00644,1
P35637,DIO2-AS1,1
P35637,FOXN3-AS1,1
P35637,FOXN3-AS2,1
P35637,ITPK1-AS1,1
P35637,FAM181A-AS1,1
P35637,DICER1-AS1,1
P35637,SNHG10,1
P35637,AL109767.1,1
P35637,AL157871.2,1
P35637,MEG3,1
P35637,MEG8,1
P35637,MEG9,1
P35637,AL132709.1,1
P35637,LINC00524,1
P35637,DIO3OS,1
P35637,LINC00638,1
P35637,AL928654.1,1
P35637,LINC00226,1
P35637,PWRN2,1
P35637,PWRN1,1
P35637,AC144833.1,1
P35637,GOLGA8M,1
P35637,AC123768.4,1
P35637,SRP14-AS1,1
P35637,PLCB2-AS1,1
P35637,RAD51-AS1,1
P35637,OIP5-AS1,1
P35637,GABPB1-AS1,1
P35637,LINC00926,1
P35637,USP3-AS1,1
P35637,AC100830.3,1
P35637,IQCH-AS1,1
P35637,HEXA-AS1,1
P35637,ADPGK-AS1,1
P35637,UBL7-AS1,1
P35637,DNM1P35,1
P35637,AGBL1-AS1,1
P35637,NTRK3-AS1,1
P35637,LINC00928,1
P35637,AC068831.6,1
P35637,PRC1-AS1,1
P35637,LINC00930,1
P35637,LINC00924,1
P35637,NR2F2-AS1,1
P35637,LINC00923,1
P35637,SPATA41,1
P35637,SSTR5-AS1,1
P35637,SNHG9,1
P35637,AC141586.5,1
P35637,SRRM2-AS1,1
P35637,LINC00514,1
P35637,AC006111.1,1
P35637,AC020663.1,1
P35637,BCAR4,1
P35637,AC009134.1,1
P35637,U91319.1,1
P35637,U95743.1,1
P35637,AC040173.1,1
P35637,AC012317.1,1
P35637,IL21R-AS1,1
P35637,AC002551.1,1
P35637,FBXL19-AS1,1
P35637,AC135050.5,1
P35637,C16orf97,1
P35637,CASC16,1
P35637,AC007347.1,1
P35637,CRNDE,1
P35637,AC012322.1,1
P35637,LINC00922,1
P35637,VAC14-AS1,1
P35637,AC009120.4,1
P35637,AC009120.6,1
P35637,AC009120.3,1
P35637,AC009120.5,1
P35637,LINC00311,1
P35637,FENDRR,1
P35637,SNAI3-AS1,1
P35637,LINC00304,1
P35637,VPS9D1-AS1,1
P35637,FAM157C,1
P35637,AC087392.1,1
P35637,AC016292.1,1
P35637,AC144836.1,1
P35637,PITPNA-AS1,1
P35637,MIR22HG,1
P35637,AC099684.1,1
P35637,AC090617.1,1
P35637,AL450226.2,1
P35637,AC091153.4,1
P35637,AC087501.1,1
P35637,LINC00670,1
P35637,COX10-AS1,1
P35637,AC005304.1,1
P35637,AC005224.2,1
P35637,MPRIP-AS1,1
P35637,RAI1-AS1,1
P35637,SMCR5,1
P35637,EPN2-AS1,1
P35637,AC004448.2,1
P35637,AC015726.1,1
P35637,AC126365.1,1
P35637,SPAG5-AS1,1
P35637,AC024619.2,1
P35637,AC104984.4,1
P35637,AC084809.2,1
P35637,AC011193.1,1
P35637,AC015849.2,1
P35637,RAMP2-AS1,1
P35637,NBR2,1
P35637,LINC00910,1
P35637,ASB16-AS1,1
P35637,MAP3K14-AS1,1
P35637,AC091132.1,1
P35637,MAPT-AS1,1
P35637,KANSL1-AS1,1
P35637,HOXB-AS1,1
P35637,AC091133.1,1
P35637,AC002401.1,1
P35637,CACNA1G-AS1,1
P35637,TOB1-AS1,1
P35637,AC099850.1,1
P35637,AC006947.1,1
P35637,ABCA9-AS1,1
P35637,KCNJ2-AS1,1
P35637,LINC00511,1
P35637,RNF157-AS1,1
P35637,SNHG16,1
P35637,TNRC6C-AS1,1
P35637,AC100791.1,1
P35637,AC027601.1,1
P35637,LINC00482,1
P35637,AC132872.1,1
P35637,AP005530.1,1
P35637,LINC00470,1
P35637,DLGAP1-AS1,1
P35637,DLGAP1-AS2,1
P35637,DLGAP1-AS3,1
P35637,DLGAP1-AS4,1
P35637,DLGAP1-AS5,1
P35637,LINC00667,1
P35637,AP001029.1,1
P35637,AP005482.1,1
P35637,LDLRAD4-AS1,1
P35637,AQP4-AS1,1
P35637,LINC00907,1
P35637,LINC00305,1
P35637,LINC00909,1
P35637,LINC00683,1
P35637,RBFADN,1
P35637,CIRBP-AS1,1
P35637,CSNK1G2-AS1,1
P35637,AC004490.1,1
P35637,AC005262.2,1
P35637,AC010649.1,1
P35637,CACTIN-AS1,1
